year,month,date,store_id,product_id,demand,price,revenue,rolling_3,lag_1,lag_2,growth_rate,recommendation
1958,April,1958-04-01,3,130,348,34.27389100803032,11927.314070794551,239.66666666666666,193.0,178.0,0.8031088082901554,Increase stock
1960,June,1960-06-01,3,130,535,90.32805836336816,48325.51122440196,358.6666666666667,348.0,193.0,0.5373563218390804,Increase stock
1960,July,1960-07-01,3,130,622,11.807125095987857,7344.031809704447,501.6666666666667,535.0,348.0,0.1626168224299065,Increase stock
1949,October,1949-10-01,3,131,119,24.593725534621612,2926.6533386199717,,,,,Monitor
1950,December,1950-12-01,3,131,140,74.77192314001465,10468.069239602051,,119.0,,0.17647058823529416,Increase stock
1952,February,1952-02-01,3,131,180,58.179864872034294,10472.375676966172,146.33333333333334,140.0,119.0,0.2857142857142858,Increase stock
1953,May,1953-05-01,3,131,229,83.54201446919957,19131.121313446703,183.0,180.0,140.0,0.27222222222222214,Increase stock
1953,December,1953-12-01,3,131,201,51.45773550805011,10343.004837118073,203.33333333333334,229.0,180.0,-0.12227074235807855,Reduce inventory
1949,July,1949-07-01,3,132,148,53.23162304299345,7878.28021036303,,,,,Monitor
1952,November,1952-11-01,3,132,172,93.18211057356069,16027.32301865244,,148.0,,0.16216216216216206,Increase stock
1954,October,1954-10-01,3,132,229,97.71982299379435,22377.839465578905,183.0,172.0,148.0,0.3313953488372092,Increase stock
1955,October,1955-10-01,3,132,274,78.84117497849172,21602.48194410673,225.0,229.0,172.0,0.19650655021834051,Increase stock
1957,September,1957-09-01,3,132,404,18.88753643189634,7630.564718486121,302.3333333333333,274.0,229.0,0.4744525547445255,Increase stock
1949,May,1949-05-01,3,133,121,82.23730536924359,9950.713949678473,,,,,Monitor
1950,September,1950-09-01,3,133,158,20.719685765259936,3273.71035091107,,121.0,,0.30578512396694224,Increase stock
1953,September,1953-09-01,3,133,237,47.427348797832664,11240.28166508634,172.0,158.0,121.0,0.5,Increase stock
1957,December,1957-12-01,3,133,336,48.21528190794384,16200.33472106913,243.66666666666666,237.0,158.0,0.4177215189873418,Increase stock
1949,June,1949-06-01,3,134,135,25.179483070731564,3399.230214548761,,,,,Monitor
1952,February,1952-02-01,3,134,180,88.41614786105994,15914.906614990789,,135.0,,0.33333333333333326,Increase stock
1952,February,1952-02-01,3,134,180,21.47538958883257,3865.5701259898624,165.0,180.0,135.0,0.0,Reduce inventory
1955,April,1955-04-01,3,134,269,48.83058960609795,13135.42860404035,209.66666666666666,180.0,180.0,0.49444444444444446,Increase stock
1956,June,1956-06-01,3,134,374,50.3353877543489,18825.43502012649,274.3333333333333,269.0,180.0,0.39033457249070636,Increase stock
1951,August,1951-08-01,3,135,199,70.07081348562556,13944.091883639487,,,,,Monitor
1951,December,1951-12-01,3,135,166,40.55259712705151,6731.731123090551,,199.0,,-0.16582914572864327,Reduce inventory
1952,May,1952-05-01,3,135,183,32.996605171236084,6038.378746336203,182.66666666666666,166.0,199.0,0.10240963855421681,Increase stock
1954,December,1954-12-01,3,135,229,17.589670591015715,4028.0345653425984,192.66666666666666,183.0,166.0,0.2513661202185793,Increase stock
1954,December,1954-12-01,3,135,229,87.26437539646508,19983.541965790504,213.66666666666666,229.0,183.0,0.0,Reduce inventory
1955,April,1955-04-01,3,135,269,25.10874174608549,6754.251529696997,242.33333333333334,229.0,229.0,0.1746724890829694,Increase stock
1949,July,1949-07-01,3,136,148,55.11026016146998,8156.318503897557,,,,,Monitor
1956,February,1956-02-01,3,136,277,55.867745277151556,15475.36544177098,,148.0,,0.8716216216216217,Increase stock
1957,July,1957-07-01,3,136,465,55.79464874113289,25944.511664626792,296.6666666666667,277.0,148.0,0.6787003610108304,Increase stock
1949,July,1949-07-01,3,137,148,30.17336134753301,4465.657479434885,,,,,Monitor
1949,August,1949-08-01,3,137,148,69.3542658400172,10264.431344322547,,148.0,,0.0,Reduce inventory
1949,November,1949-11-01,3,137,104,41.36558486923141,4302.020826400067,133.33333333333334,148.0,148.0,-0.29729729729729726,Reduce inventory
1950,December,1950-12-01,3,137,140,66.25787058517034,9276.101881923847,130.66666666666666,104.0,148.0,0.34615384615384626,Increase stock
1951,August,1951-08-01,3,137,199,22.263448086812915,4430.42616927577,147.66666666666666,140.0,104.0,0.4214285714285715,Increase stock
1956,June,1956-06-01,3,137,374,48.29553226526585,18062.529067209427,237.66666666666666,199.0,140.0,0.879396984924623,Increase stock
1956,December,1956-12-01,3,137,306,78.29846167249028,23959.329271782026,293.0,374.0,199.0,-0.18181818181818177,Reduce inventory
1959,January,1959-01-01,3,137,360,95.74041684516726,34466.55006426021,346.6666666666667,306.0,374.0,0.17647058823529416,Increase stock
1949,December,1949-12-01,3,138,118,18.779763752484435,2216.012122793163,,,,,Monitor
1953,November,1953-11-01,3,138,180,91.81341641019256,16526.41495383466,,118.0,,0.5254237288135593,Increase stock
1954,December,1954-12-01,3,138,229,91.0418871652657,20848.59216084585,175.66666666666666,180.0,118.0,0.27222222222222214,Increase stock
1955,July,1955-07-01,3,138,364,76.23611530733433,27749.945971869696,257.6666666666667,229.0,180.0,0.5895196506550218,Increase stock
1955,November,1955-11-01,3,138,237,53.43685556577733,12664.534769089227,276.6666666666667,364.0,229.0,-0.3489010989010989,Reduce inventory
1958,August,1958-08-01,3,138,505,17.833847990424687,9006.093235164466,368.6666666666667,237.0,364.0,1.130801687763713,Increase stock
1958,November,1958-11-01,3,138,310,64.75337078107233,20073.544942132423,350.6666666666667,505.0,237.0,-0.38613861386138615,Reduce inventory
1959,November,1959-11-01,3,138,362,37.84842107567511,13701.12842939439,392.3333333333333,310.0,505.0,0.16774193548387095,Increase stock
1960,April,1960-04-01,3,138,461,83.9851142134152,38717.13765238441,377.6666666666667,362.0,310.0,0.27348066298342544,Increase stock
1960,October,1960-10-01,3,138,461,88.71528198362188,40897.744994449684,428.0,461.0,362.0,0.0,Reduce inventory
1950,May,1950-05-01,3,139,125,70.11460045569035,8764.325056961294,,,,,Monitor
1952,May,1952-05-01,3,139,183,30.586761593648745,5597.37737163772,,125.0,,0.46399999999999997,Increase stock
1952,November,1952-11-01,3,139,172,51.518758353399676,8861.226436784744,160.0,183.0,125.0,-0.060109289617486295,Reduce inventory
1957,September,1957-09-01,3,139,404,39.1001894496348,15796.476537652457,253.0,172.0,183.0,1.3488372093023258,Increase stock
1958,August,1958-08-01,3,139,505,36.1219509462219,18241.58522784206,360.3333333333333,404.0,172.0,0.25,Increase stock
1959,December,1959-12-01,3,139,405,80.13317360882279,32453.93531157323,438.0,505.0,404.0,-0.19801980198019797,Reduce inventory
1960,June,1960-06-01,3,139,535,48.23896177552976,25807.844549908423,481.6666666666667,405.0,505.0,0.32098765432098775,Increase stock
1960,August,1960-08-01,3,139,606,43.1060341882062,26122.25671805296,515.3333333333334,535.0,405.0,0.1327102803738318,Increase stock
1949,January,1949-01-01,3,140,112,22.1724677101824,2483.316383540429,,,,,Monitor
1950,August,1950-08-01,3,140,170,36.189513856672,6152.21735563424,,112.0,,0.5178571428571428,Increase stock
1950,December,1950-12-01,3,140,140,82.63697547031786,11569.1765658445,140.66666666666666,170.0,112.0,-0.17647058823529416,Reduce inventory
1951,March,1951-03-01,3,140,178,30.430141498685657,5416.565186766047,162.66666666666666,140.0,170.0,0.27142857142857135,Increase stock
1952,November,1952-11-01,3,140,172,16.28915042817873,2801.7338736467414,163.33333333333334,178.0,140.0,-0.0337078651685393,Reduce inventory
1955,August,1955-08-01,3,140,347,32.32320678620923,11216.152754814602,232.33333333333334,172.0,178.0,1.0174418604651163,Increase stock
1957,July,1957-07-01,3,140,465,31.013760337653128,14421.398557008704,328.0,347.0,172.0,0.34005763688760804,Increase stock
1957,August,1957-08-01,3,140,467,14.500995175688221,6771.964747046399,426.3333333333333,465.0,347.0,0.004301075268817289,Reduce inventory
1951,March,1951-03-01,3,141,178,53.7251956084021,9563.084818295574,,,,,Monitor
1951,October,1951-10-01,3,141,162,62.48151909035307,10122.006092637197,,178.0,,-0.0898876404494382,Reduce inventory
1956,May,1956-05-01,3,141,318,75.74092590856027,24085.614438922166,219.33333333333334,162.0,178.0,0.962962962962963,Increase stock
1958,November,1958-11-01,3,141,310,39.08100027891996,12115.110086465187,263.3333333333333,318.0,162.0,-0.02515723270440251,Reduce inventory
1952,June,1952-06-01,3,142,218,70.2747069671286,15319.886118834034,,,,,Monitor
1954,November,1954-11-01,3,142,203,46.118042779827555,9361.962684304994,,218.0,,-0.06880733944954132,Reduce inventory
1956,September,1956-09-01,3,142,355,25.533067931001597,9064.239115505567,258.6666666666667,203.0,218.0,0.7487684729064039,Increase stock
1950,March,1950-03-01,3,143,141,47.677518648266364,6722.530129405557,,,,,Monitor
1950,April,1950-04-01,3,143,135,53.71711115209654,7251.810005533033,,141.0,,-0.04255319148936165,Reduce inventory
1950,July,1950-07-01,3,143,170,40.10685381593201,6818.165148708442,148.66666666666666,135.0,141.0,0.2592592592592593,Increase stock
1953,April,1953-04-01,3,143,235,63.7521758554354,14981.761326027317,180.0,170.0,135.0,0.38235294117647056,Increase stock
1954,June,1954-06-01,3,143,264,58.51248976380683,15447.297297645004,223.0,235.0,170.0,0.123404255319149,Increase stock
1956,December,1956-12-01,3,143,306,25.61623868417509,7838.569037357578,268.3333333333333,264.0,235.0,0.15909090909090917,Increase stock
1958,May,1958-05-01,3,143,363,34.35994490011823,12472.659998742918,311.0,306.0,264.0,0.18627450980392157,Increase stock
1958,August,1958-08-01,3,143,505,75.61141467817941,38183.7644124806,391.3333333333333,363.0,306.0,0.3911845730027548,Increase stock
1960,July,1960-07-01,3,143,622,80.39132034078483,50003.401251968164,496.6666666666667,505.0,363.0,0.23168316831683167,Increase stock
1954,April,1954-04-01,3,144,227,87.54175718127493,19871.97888014941,,,,,Monitor
1954,August,1954-08-01,3,144,293,30.095531333985402,8817.990680857723,,227.0,,0.29074889867841414,Increase stock
1954,October,1954-10-01,3,144,229,58.939251735867394,13497.088647513634,249.66666666666666,293.0,227.0,-0.21843003412969286,Reduce inventory
1956,November,1956-11-01,3,144,271,10.789180362483782,2923.867878233105,264.3333333333333,229.0,293.0,0.1834061135371179,Increase stock
1949,May,1949-05-01,3,145,121,35.47108528632087,4292.001319644825,,,,,Monitor
1951,March,1951-03-01,3,145,178,58.76740540351402,10460.598161825495,,121.0,,0.47107438016528924,Increase stock
1953,July,1953-07-01,3,145,264,57.794167678696056,15257.66026717576,187.66666666666666,178.0,121.0,0.4831460674157304,Increase stock
1954,November,1954-11-01,3,145,203,10.94669054109161,2222.178179841597,215.0,264.0,178.0,-0.23106060606060608,Reduce inventory
1955,September,1955-09-01,3,145,312,15.39003296616052,4801.690285442082,259.6666666666667,203.0,264.0,0.5369458128078817,Increase stock
1955,December,1955-12-01,3,145,278,67.70810907158832,18822.854321901556,264.3333333333333,312.0,203.0,-0.10897435897435892,Reduce inventory
1956,December,1956-12-01,3,145,306,38.81726916257106,11878.084363746744,298.6666666666667,278.0,312.0,0.1007194244604317,Increase stock
1959,March,1959-03-01,3,145,406,89.29088798309915,36252.10052113826,330.0,306.0,278.0,0.326797385620915,Increase stock
1950,January,1950-01-01,3,146,115,25.170770005835102,2894.6385506710367,,,,,Monitor
1952,November,1952-11-01,3,146,172,77.51720526657422,13332.959305850767,,115.0,,0.4956521739130435,Increase stock
1956,June,1956-06-01,3,146,374,59.46363273534618,22239.39864301947,220.33333333333334,172.0,115.0,1.1744186046511627,Increase stock
1949,November,1949-11-01,3,147,104,21.988888270345647,2286.8443801159474,,,,,Monitor
1949,December,1949-12-01,3,147,118,95.9977017180985,11327.728802735623,,104.0,,0.13461538461538458,Increase stock
1953,March,1953-03-01,3,147,236,55.75137417295911,13157.32430481835,152.66666666666666,118.0,104.0,1.0,Increase stock
1955,April,1955-04-01,3,147,269,72.94046450256897,19620.984951191054,207.66666666666666,236.0,118.0,0.13983050847457634,Increase stock
1955,August,1955-08-01,3,147,347,49.32042641122928,17114.18796469656,284.0,269.0,236.0,0.28996282527881045,Increase stock
1955,November,1955-11-01,3,147,237,20.087751922421994,4760.7972056140125,284.3333333333333,347.0,269.0,-0.3170028818443804,Reduce inventory
1957,April,1957-04-01,3,147,348,52.87507354347302,18400.525593128612,310.6666666666667,237.0,347.0,0.4683544303797469,Increase stock
1958,September,1958-09-01,3,147,404,64.87099653689026,26207.882600903664,329.6666666666667,348.0,237.0,0.16091954022988508,Increase stock
1959,August,1959-08-01,3,147,559,23.411220727426823,13086.872386631594,437.0,404.0,348.0,0.38366336633663356,Increase stock
1960,August,1960-08-01,3,147,606,19.336972814307472,11718.205525470328,523.0,559.0,404.0,0.08407871198568873,Increase stock
1950,May,1950-05-01,3,148,125,13.482530601640104,1685.3163252050128,,,,,Monitor
1953,May,1953-05-01,3,148,229,99.5575823003453,22798.686346779075,,125.0,,0.8320000000000001,Increase stock
1954,August,1954-08-01,3,148,293,19.062216099379736,5585.229317118263,215.66666666666666,229.0,125.0,0.2794759825327511,Increase stock
1958,February,1958-02-01,3,148,318,42.93361712694628,13652.890246368917,280.0,293.0,229.0,0.0853242320819112,Increase stock
1960,October,1960-10-01,3,148,461,46.39036917161245,21385.96018811334,357.3333333333333,318.0,293.0,0.449685534591195,Increase stock
1949,May,1949-05-01,3,149,121,52.869923889451265,6397.260790623603,,,,,Monitor
1952,December,1952-12-01,3,149,194,46.0786992071838,8939.267646193657,,121.0,,0.6033057851239669,Increase stock
1955,February,1955-02-01,3,149,233,82.71874134372676,19273.466733088335,182.66666666666666,194.0,121.0,0.2010309278350515,Increase stock
1955,March,1955-03-01,3,149,267,39.300037647602906,10493.110051909976,231.33333333333334,233.0,194.0,0.14592274678111594,Increase stock
1957,March,1957-03-01,3,149,356,43.01445715909856,15313.146748639088,285.3333333333333,267.0,233.0,0.33333333333333326,Increase stock
1959,January,1959-01-01,3,149,360,46.706767793927845,16814.436405814024,327.6666666666667,356.0,267.0,0.011235955056179803,Monitor
1960,March,1960-03-01,3,149,419,21.049640614735843,8819.799417574319,378.3333333333333,360.0,356.0,0.16388888888888897,Increase stock
1960,November,1960-11-01,3,149,390,69.80837204650277,27225.26509813608,389.6666666666667,419.0,360.0,-0.06921241050119331,Reduce inventory
1950,March,1950-03-01,3,150,141,66.41710088386927,9364.811224625566,,,,,Monitor
1950,September,1950-09-01,3,150,158,61.94559319412064,9787.403724671061,,141.0,,0.12056737588652489,Increase stock
1952,August,1952-08-01,3,150,242,24.79666776934149,6000.79360018064,180.33333333333334,158.0,141.0,0.5316455696202531,Increase stock
1954,October,1954-10-01,3,150,229,15.699846153681657,3595.2647691930993,209.66666666666666,242.0,158.0,-0.05371900826446285,Reduce inventory
1954,November,1954-11-01,3,150,203,51.177489045892095,10389.030276316094,224.66666666666666,229.0,242.0,-0.11353711790393017,Reduce inventory
1955,July,1955-07-01,3,150,364,55.80924832752972,20314.56639122082,265.3333333333333,203.0,229.0,0.7931034482758621,Increase stock
1956,October,1956-10-01,3,150,306,87.4286764608536,26753.1749970212,291.0,364.0,203.0,-0.15934065934065933,Reduce inventory
1957,April,1957-04-01,3,150,348,65.70835361886054,22866.50705936347,339.3333333333333,306.0,364.0,0.13725490196078427,Increase stock
1959,September,1959-09-01,3,150,463,99.3755672578447,46010.88764038209,372.3333333333333,348.0,306.0,0.33045977011494254,Increase stock
1949,February,1949-02-01,3,151,118,37.882071405729356,4470.084425876064,,,,,Monitor
1949,December,1949-12-01,3,151,118,50.10623416092819,5912.535630989526,,118.0,,0.0,Reduce inventory
1950,September,1950-09-01,3,151,158,76.56052143159033,12096.562386191272,131.33333333333334,118.0,118.0,0.3389830508474576,Increase stock
1950,October,1950-10-01,3,151,133,50.00170137506732,6650.226282883954,136.33333333333334,158.0,118.0,-0.15822784810126578,Reduce inventory
1952,November,1952-11-01,3,151,172,96.32041544276606,16567.111456155762,154.33333333333334,133.0,158.0,0.29323308270676685,Increase stock
1953,June,1953-06-01,3,151,243,25.698306117085934,6244.688386451882,182.66666666666666,172.0,133.0,0.41279069767441867,Increase stock
1953,July,1953-07-01,3,151,264,55.364016339342335,14616.100313586376,226.33333333333334,243.0,172.0,0.08641975308641969,Increase stock
1957,October,1957-10-01,3,151,347,36.0706525512768,12516.51643529305,284.6666666666667,264.0,243.0,0.31439393939393945,Increase stock
1958,January,1958-01-01,3,151,340,18.85301996318528,6410.026787482995,317.0,347.0,264.0,-0.02017291066282423,Reduce inventory
1959,September,1959-09-01,3,151,463,53.164350480432425,24615.094272440212,383.3333333333333,340.0,347.0,0.361764705882353,Increase stock
1949,June,1949-06-01,3,152,135,56.72759615044925,7658.225480310649,,,,,Monitor
1951,June,1951-06-01,3,152,178,12.644416233873104,2250.7060896294124,,135.0,,0.3185185185185184,Increase stock
1952,April,1952-04-01,3,152,181,82.77392376640248,14982.080201718849,164.66666666666666,178.0,135.0,0.016853932584269593,Monitor
1955,May,1955-05-01,3,152,270,64.50978810874749,17417.64278936182,209.66666666666666,181.0,178.0,0.4917127071823204,Increase stock
1958,February,1958-02-01,3,152,318,35.468861438948174,11279.097937585519,256.3333333333333,270.0,181.0,0.1777777777777778,Increase stock
1960,November,1960-11-01,3,152,390,86.49507042360551,33733.07746520615,326.0,318.0,270.0,0.2264150943396226,Increase stock
1949,January,1949-01-01,3,153,112,67.6692432182287,7578.9552404416145,,,,,Monitor
1949,December,1949-12-01,3,153,118,70.90195075172083,8366.430188703058,,112.0,,0.0535714285714286,Increase stock
1950,April,1950-04-01,3,153,135,51.652462398964396,6973.082423860194,121.66666666666667,118.0,112.0,0.14406779661016955,Increase stock
1951,October,1951-10-01,3,153,162,45.22720565516128,7326.807316136127,138.33333333333334,135.0,118.0,0.19999999999999996,Increase stock
1951,December,1951-12-01,3,153,166,27.76544635009491,4609.064094115754,154.33333333333334,162.0,135.0,0.024691358024691468,Monitor
1953,January,1953-01-01,3,153,196,38.65254338351396,7575.898503168736,174.66666666666666,166.0,162.0,0.1807228915662651,Increase stock
1955,January,1955-01-01,3,153,242,34.79701398038368,8420.877383252851,201.33333333333334,196.0,166.0,0.23469387755102034,Increase stock
1955,September,1955-09-01,3,153,312,22.42178442320302,6995.596740039343,250.0,242.0,196.0,0.28925619834710736,Increase stock
1950,December,1950-12-01,3,154,140,29.502098795771627,4130.2938314080275,,,,,Monitor
1951,December,1951-12-01,3,154,166,66.16641968361536,10983.62566748015,,140.0,,0.18571428571428572,Increase stock
1953,October,1953-10-01,3,154,211,77.00091270728684,16247.192581237525,172.33333333333334,166.0,140.0,0.27108433734939763,Increase stock
1954,February,1954-02-01,3,154,188,20.28313592779798,3813.22955442602,188.33333333333334,211.0,166.0,-0.1090047393364929,Reduce inventory
1956,May,1956-05-01,3,154,318,41.74528562255478,13275.00082797242,239.0,188.0,211.0,0.6914893617021276,Increase stock
1956,November,1956-11-01,3,154,271,23.197499598739135,6286.522391258306,259.0,318.0,188.0,-0.14779874213836475,Reduce inventory
1958,December,1958-12-01,3,154,337,52.78282887034345,17787.813329305744,308.6666666666667,271.0,318.0,0.24354243542435428,Increase stock
1960,February,1960-02-01,3,154,391,18.525133155215748,7243.327063689358,333.0,337.0,271.0,0.1602373887240356,Increase stock
1950,July,1950-07-01,3,155,170,68.90218981329213,11713.372268259662,,,,,Monitor
1951,December,1951-12-01,3,155,166,97.92655747706945,16255.808541193528,,170.0,,-0.02352941176470591,Reduce inventory
1952,May,1952-05-01,3,155,183,56.90070965770223,10412.829867359507,173.0,166.0,170.0,0.10240963855421681,Increase stock
1950,October,1950-10-01,3,156,133,90.37616447136101,12020.029874691014,,,,,Monitor
1950,October,1950-10-01,3,156,133,56.233000529145244,7478.989070376318,,133.0,,0.0,Reduce inventory
1953,September,1953-09-01,3,156,237,65.45062718569159,15511.798643008906,167.66666666666666,133.0,133.0,0.7819548872180451,Increase stock
1957,November,1957-11-01,3,156,305,95.6858405774035,29184.181376108067,225.0,237.0,133.0,0.28691983122362874,Increase stock
1959,August,1959-08-01,3,156,559,66.95933062645958,37430.2658201909,367.0,305.0,237.0,0.8327868852459017,Increase stock
1949,September,1949-09-01,3,157,136,93.55828230785256,12723.926393867949,,,,,Monitor
1950,July,1950-07-01,3,157,170,87.76352592727739,14919.799407637156,,136.0,,0.25,Increase stock
1952,February,1952-02-01,3,157,180,97.00323221867956,17460.58179936232,162.0,170.0,136.0,0.05882352941176472,Increase stock
1952,June,1952-06-01,3,157,218,84.55580428187868,18433.165333449553,189.33333333333334,180.0,170.0,0.21111111111111103,Increase stock
1954,May,1954-05-01,3,157,234,56.182795772805164,13146.77421083641,210.66666666666666,218.0,180.0,0.07339449541284404,Increase stock
1956,January,1956-01-01,3,157,284,12.013449857428416,3411.81975950967,245.33333333333334,234.0,218.0,0.21367521367521358,Increase stock
1957,May,1957-05-01,3,157,355,17.722116906753016,6291.35150189732,291.0,284.0,234.0,0.25,Increase stock
1958,July,1958-07-01,3,157,491,75.21162369268455,36928.90723310812,376.6666666666667,355.0,284.0,0.3830985915492957,Increase stock
1949,September,1949-09-01,3,158,136,30.961929676335416,4210.822435981617,,,,,Monitor
1953,November,1953-11-01,3,158,180,97.33765447559232,17520.777805606616,,136.0,,0.32352941176470584,Increase stock
1956,November,1956-11-01,3,158,271,79.9616239817967,21669.60009906691,195.66666666666666,180.0,136.0,0.5055555555555555,Increase stock
1958,October,1958-10-01,3,158,359,16.257369214236537,5836.395547910916,270.0,271.0,180.0,0.32472324723247237,Increase stock
1958,December,1958-12-01,3,158,337,81.5667344069767,27487.98949515115,322.3333333333333,359.0,271.0,-0.06128133704735372,Reduce inventory
1960,July,1960-07-01,3,158,622,86.63185722480262,53885.015193827225,439.3333333333333,337.0,359.0,0.8456973293768546,Increase stock
1949,August,1949-08-01,3,159,148,13.812586476999407,2044.2627985959123,,,,,Monitor
1949,August,1949-08-01,3,159,148,82.2363754421485,12170.983565437979,,148.0,,0.0,Reduce inventory
1950,May,1950-05-01,3,159,125,50.17213709112015,6271.517136390019,140.33333333333334,148.0,148.0,-0.15540540540540537,Reduce inventory
1950,September,1950-09-01,3,159,158,35.79727412759033,5655.969312159272,143.66666666666666,125.0,148.0,0.264,Increase stock
1950,October,1950-10-01,3,159,133,88.27775305940212,11740.94115690048,138.66666666666666,158.0,125.0,-0.15822784810126578,Reduce inventory
1951,October,1951-10-01,3,159,162,58.20903515710432,9429.8636954509,151.0,133.0,158.0,0.21804511278195493,Increase stock
1952,November,1952-11-01,3,159,172,66.02187999002462,11355.763358284234,155.66666666666666,162.0,133.0,0.06172839506172845,Increase stock
1953,August,1953-08-01,3,159,272,27.633834368556577,7516.402948247389,202.0,172.0,162.0,0.5813953488372092,Increase stock
1953,September,1953-09-01,3,159,237,12.835213992441965,3041.9457162087456,227.0,272.0,172.0,-0.12867647058823528,Reduce inventory
1955,May,1955-05-01,3,159,270,70.43110287973559,19016.39777752861,259.6666666666667,237.0,272.0,0.139240506329114,Increase stock
1956,December,1956-12-01,3,159,306,70.19319821053077,21479.118652422414,271.0,270.0,237.0,0.1333333333333333,Increase stock
1957,January,1957-01-01,3,159,315,82.24056619429275,25905.778351202218,297.0,306.0,270.0,0.02941176470588225,Monitor
1954,May,1954-05-01,3,160,234,76.16087937984837,17821.645774884517,,,,,Monitor
1955,September,1955-09-01,3,160,312,39.45104878126095,12308.727219753417,,234.0,,0.33333333333333326,Increase stock
1956,December,1956-12-01,3,160,306,75.00206538770762,22950.63200863853,284.0,312.0,234.0,-0.019230769230769273,Reduce inventory
1958,June,1958-06-01,3,160,435,77.70590536207634,33802.06883250321,351.0,306.0,312.0,0.42156862745098045,Increase stock
1958,November,1958-11-01,3,160,310,17.1706129115638,5322.890002584778,350.3333333333333,435.0,306.0,-0.28735632183908044,Reduce inventory
1958,December,1958-12-01,3,160,337,52.47158698039919,17682.924812394525,360.6666666666667,310.0,435.0,0.08709677419354844,Increase stock
1959,March,1959-03-01,3,160,406,15.310390733264708,6216.0186377054715,351.0,337.0,310.0,0.20474777448071224,Increase stock
1960,June,1960-06-01,3,160,535,72.66808083157045,38877.42324489019,426.0,406.0,337.0,0.31773399014778314,Increase stock
1960,October,1960-10-01,3,160,461,83.69982051027144,38585.617255235135,467.3333333333333,535.0,406.0,-0.1383177570093458,Reduce inventory
1949,May,1949-05-01,3,161,121,42.537596412051386,5147.049165858218,,,,,Monitor
1950,July,1950-07-01,3,161,170,15.112023059346619,2569.043920088925,,121.0,,0.4049586776859504,Increase stock
1956,March,1956-03-01,3,161,317,74.16808146352571,23511.28182393765,202.66666666666666,170.0,121.0,0.8647058823529412,Increase stock
1957,March,1957-03-01,3,161,356,87.84220647493657,31271.82550507742,281.0,317.0,170.0,0.12302839116719233,Increase stock
1959,September,1959-09-01,3,161,463,33.3517793920294,15441.873858509613,378.6666666666667,356.0,317.0,0.300561797752809,Increase stock
1960,May,1960-05-01,3,161,472,93.59974647268685,44179.08033510819,430.3333333333333,463.0,356.0,0.01943844492440605,Monitor
1949,March,1949-03-01,3,162,132,35.737424995511816,4717.34009940756,,,,,Monitor
1951,December,1951-12-01,3,162,166,10.76261317723863,1786.5937874216127,,132.0,,0.25757575757575757,Increase stock
1955,January,1955-01-01,3,162,242,21.573056380112455,5220.679643987214,180.0,166.0,132.0,0.45783132530120474,Increase stock
1959,March,1959-03-01,3,162,406,20.607939841222063,8366.823575536157,271.3333333333333,242.0,166.0,0.6776859504132231,Increase stock
1951,September,1951-09-01,3,163,184,48.23776793028075,8875.749299171657,,,,,Monitor
1952,June,1952-06-01,3,163,218,28.594503767886028,6233.601821399154,,184.0,,0.1847826086956521,Increase stock
1953,August,1953-08-01,3,163,272,79.13359846958375,21524.33878372678,224.66666666666666,218.0,184.0,0.2477064220183487,Increase stock
1954,March,1954-03-01,3,163,235,47.99934293441126,11279.845589586646,241.66666666666666,272.0,218.0,-0.13602941176470584,Reduce inventory
1955,June,1955-06-01,3,163,315,82.22217396562829,25899.98479917291,274.0,235.0,272.0,0.34042553191489366,Increase stock
1957,January,1957-01-01,3,163,315,94.66765624432321,29820.311716961813,288.3333333333333,315.0,235.0,0.0,Reduce inventory
1949,March,1949-03-01,3,164,132,97.75364129364971,12903.480650761761,,,,,Monitor
1954,October,1954-10-01,3,164,229,74.88242440833092,17148.07518950778,,132.0,,0.7348484848484849,Increase stock
1955,December,1955-12-01,3,164,278,86.13813178603897,23946.400636518832,213.0,229.0,132.0,0.2139737991266375,Increase stock
1958,February,1958-02-01,3,164,318,61.976832971537156,19708.632884948816,275.0,278.0,229.0,0.14388489208633093,Increase stock
1949,September,1949-09-01,3,165,136,69.64980712017834,9472.373768344254,,,,,Monitor
1950,July,1950-07-01,3,165,170,40.283596164792186,6848.211348014672,,136.0,,0.25,Increase stock
1951,January,1951-01-01,3,165,145,76.03553838867677,11025.153066358132,150.33333333333334,170.0,136.0,-0.1470588235294118,Reduce inventory
1955,May,1955-05-01,3,165,270,25.379332187104467,6852.419690518206,195.0,145.0,170.0,0.8620689655172413,Increase stock
1957,June,1957-06-01,3,165,422,48.95298065404956,20658.157836008915,279.0,270.0,145.0,0.5629629629629629,Increase stock
1952,April,1952-04-01,3,166,181,61.26124320343607,11088.285019821928,,,,,Monitor
1955,August,1955-08-01,3,166,347,34.357968585218686,11922.215099070883,,181.0,,0.9171270718232045,Increase stock
1956,January,1956-01-01,3,166,284,12.9102701922668,3666.5167346037715,270.6666666666667,347.0,181.0,-0.18155619596541783,Reduce inventory
1956,February,1956-02-01,3,166,277,16.61535072447626,4602.452150679925,302.6666666666667,284.0,347.0,-0.02464788732394363,Reduce inventory
1958,May,1958-05-01,3,166,363,20.533501117887905,7453.660905793309,308.0,277.0,284.0,0.31046931407942235,Increase stock
1960,August,1960-08-01,3,166,606,44.7533152348216,27120.50903230189,415.3333333333333,363.0,277.0,0.6694214876033058,Increase stock
